user_id,test_type,problem,problem_id,dsl,full_dsl,steps,correct,output,mistake,object_incompleteness,dsl_incompleteness,memo
E,main,110,6d0160f0.json,['complete'],['complete(self.temp_state)'],1,FALSE,"[[2, 0, 3, 5, 2, 0, 0, 5, 0, 3, 0], [7, 6, 0, 5, 0, 7, 0, 5, 6, 7, 0], [0, 0, 0, 5, 6, 0, 3, 5, 0, 0, 2], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [7, 0, 0, 5, 0, 0, 0, 5, 6, 0, 4], [0, 6, 0, 5, 0, 2, 7, 5, 0, 2, 0], [6, 0, 2, 5, 0, 3, 0, 5, 0, 7, 0], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [7, 0, 0, 5, 0, 6, 0, 5, 2, 3, 0], [0, 0, 6, 5, 0, 2, 0, 5, 0, 0, 0], [2, 0, 0, 5, 0, 7, 0, 5, 0, 6, 7]]",FALSE,FALSE,TRUE,
E,main,111,6d58a25d.json,"['vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'complete']","['vertical_line(self.temp_state, [(5, 4), (19, 4)], 6)', 'vertical_line(self.temp_state, [(5, 5), (19, 5)], 6)', 'vertical_line(self.temp_state, [(5, 7), (19, 7)], 6)', 'horizontal_line(self.temp_state, [(19, 3), (19, 8)], 6)', 'pixel_color([(19, 3), (19, 8)], 0)', 'pixel_color([(19, 6)], 0)', 'complete(self.temp_state)']",7,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0], [0, 0, 0, 1, 6, 6, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0], [6, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 0, 6, 6, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,112,6d75e8bb.json,"['horizontal_line', 'vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(2, 2), (2, 9)], 2)', 'vertical_line(self.temp_state, [(2, 8), (6, 8)], 2)', 'vertical_line(self.temp_state, [(3, 6), (7, 6)], 2)', 'vertical_line(self.temp_state, [(2, 5), (6, 5)], 2)', 'horizontal_line(self.temp_state, [(3, 2), (3, 5)], 2)', 'pixel_color([(4, 3)], 2)', 'complete(self.temp_state)']",7,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 2, 2, 2, 2, 2, 2, 0, 0], [0, 0, 8, 2, 2, 2, 8, 8, 2, 0, 0], [0, 0, 8, 2, 8, 2, 2, 8, 2, 0, 0], [0, 0, 8, 8, 8, 2, 2, 8, 2, 0, 0], [0, 0, 8, 8, 8, 8, 2, 8, 8, 0, 0], [0, 0, 8, 8, 8, 8, 8, 8, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,113,6e02f1e3.json,"['obj_color', 'obj_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 0)', 'pixel_color([(2, 0)], 5)', 'pixel_color([(1, 1)], 5)', 'pixel_color([(0, 2)], 5)', 'complete(self.temp_state)']",6,TRUE,"[[0, 0, 5], [0, 5, 0], [5, 0, 0]]",FALSE,FALSE,FALSE,
E,main,114,6e19193c.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(6, 9)], 8)', 'pixel_color([(8, 1)], 8)', 'pixel_color([(9, 0)], 8)', 'pixel_color([(1, 2)], 8)', 'pixel_color([(0, 1)], 8)', 'complete(self.temp_state)']",6,TRUE,"[[0, 8, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 8, 8, 0], [0, 0, 0, 0, 0, 0, 0, 8, 0, 0], [0, 0, 8, 8, 0, 0, 0, 0, 0, 8], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 8, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,115,6e82a1ae.json,"['obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'complete']","['obj_color(self.temp_state, object1, 1)', 'obj_color(self.temp_state, object2, 1)', 'obj_color(self.temp_state, object3, 2)', 'obj_color(self.temp_state, object4, 2)', 'obj_color(self.temp_state, object5, 3)', 'obj_color(self.temp_state, object6, 3)', 'complete(self.temp_state)']",7,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 2, 2, 0, 0, 1], [0, 1, 1, 0, 0, 0, 2, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 3, 3, 0, 0, 3, 0, 0], [2, 0, 0, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,116,72322fa7.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'diagonal_line', 'diagonal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color']","['pixel_color([(6, 6)], 7)', 'pixel_color([(10, 8)], 3)', 'pixel_color([(10, 10)], 3)', 'pixel_color([(15, 11)], 4)', 'diagonal_line(self.temp_state, [(15, 3), (18, 6)], 2)', 'diagonal_line(self.temp_state, [(14, 4), (17, 7)], 2)', 'pixel_color([(11, 1)], 1)', 'pixel_color([(9, 1)], 1)', 'pixel_color([(3, 8)], 1)', 'pixel_color([(1, 8)], 1)']",10,FALSE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 7, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 8, 0, 0, 0, 0, 0, 0, 3, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,TRUE,
E,main,117,73251a56.json,"['horizontal_line', 'horizontal_line', 'diagonal_line', 'vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(15, 14), (15, 20)], 3)', 'horizontal_line(self.temp_state, [(16, 14), (16, 20)], 3)', 'diagonal_line(self.temp_state, [(14, 14), (17, 17)], 4)', 'vertical_line(self.temp_state, [(7, 0), (10, 0)], 7)', 'vertical_line(self.temp_state, [(7, 1), (10, 1)], 5)', 'vertical_line(self.temp_state, [(7, 2), (10, 2)], 4)', 'horizontal_line(self.temp_state, [(1, 12), (1, 9)], 6)', 'horizontal_line(self.temp_state, [(2, 9), (2, 12)], 5)', 'horizontal_line(self.temp_state, [(8, 2), (8, 5)], 3)', 'complete(self.temp_state)']",10,FALSE,"[[4, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 1, 1, 2, 2, 3, 3, 4], [3, 4, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9], [4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7], [4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 0, 0, 4, 5, 5, 5, 5, 5, 6, 6, 6], [5, 4, 3, 3, 4, 3, 3, 3, 3, 3, 0, 0, 4, 4, 4, 4, 5, 5, 5, 5, 5], [5, 4, 3, 3, 3, 4, 3, 3, 3, 3, 0, 0, 4, 4, 4, 4, 4, 4, 4, 5, 5], [6, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4], [6, 5, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4], [7, 5, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4], [7, 5, 4, 0, 0, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4], [8, 6, 5, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [8, 6, 5, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3], [9, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3], [9, 7, 5, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3], [1, 7, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3], [1, 7, 6, 5, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3], [2, 8, 6, 5, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3], [2, 8, 6, 5, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3], [3, 8, 7, 6, 5, 4, 4, 4, 4, 3, 3, 3, 0, 0, 0, 0, 0, 3, 4, 3, 3], [3, 9, 7, 6, 5, 5, 4, 4, 4, 3, 3, 3, 0, 0, 0, 0, 0, 3, 3, 4, 3], [4, 9, 7, 6, 5, 5, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]]",FALSE,FALSE,TRUE,
E,main,118,7447852a.json,"['horizontal_line', 'pixel_color', 'horizontal_line', 'pixel_color', 'horizontal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color']","['horizontal_line(self.temp_state, [(0, 4), (0, 8)], 4)', 'pixel_color([(1, 6)], 4)', 'horizontal_line(self.temp_state, [(2, 10), (2, 14)], 4)', 'pixel_color([(1, 12)], 4)', 'horizontal_line(self.temp_state, [(0, 16), (0, 20)], 4)', 'pixel_color([(1, 18)], 4)', 'pixel_color([(1, 24)], 4)', 'pixel_color([(2, 23)], 4)', 'pixel_color([(2, 24)], 4)', 'pixel_color([(1, 0)], 4)']",10,FALSE,"[[2, 0, 0, 0, 2, 4, 4, 4, 2, 0, 0, 0, 2, 0, 0, 0, 2, 4, 4, 4, 2, 0, 0, 0, 2], [4, 2, 0, 2, 0, 2, 4, 2, 0, 2, 0, 2, 4, 2, 0, 2, 0, 2, 4, 2, 0, 2, 0, 2, 4], [0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 4, 4, 4, 2, 0, 0, 0, 2, 0, 0, 0, 2, 4, 4]]",FALSE,FALSE,TRUE,
E,main,119,74dd1130.json,"['rotate_left', 'rotate_right', 'rotate_right', 'rotate_right', 'flip_vertical', 'complete']","['rotate_left_state(temp_state)', 'rotate_right_state(temp_state)', 'rotate_right_state(temp_state)', 'rotate_right_state(temp_state)', 'vertical_flip(temp_state)', 'complete(self.temp_state)']",6,TRUE,"[[9, 9, 9], [3, 4, 3], [4, 4, 4]]",TRUE,FALSE,FALSE,
E,main,120,760b3cac.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(0, 6)], 8)', 'pixel_color([(1, 6)], 8)', 'pixel_color([(1, 7)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(2, 8)], 8)', 'complete(self.temp_state)']",6,TRUE,"[[0, 0, 0, 8, 0, 8, 8, 0, 8], [0, 0, 0, 0, 8, 8, 8, 8, 0], [0, 0, 0, 8, 0, 0, 0, 0, 8], [0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 4, 4, 4, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,121,776ffc46.json,"['obj_color', 'complete']","['obj_color(self.temp_state, object5, 2)', 'complete(self.temp_state)']",2,FALSE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 5, 0, 0, 2, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0], [0, 0, 2, 2, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 5, 0], [0, 2, 2, 2, 2, 0, 5, 0, 0, 0, 0, 0, 5, 0, 2, 2, 2, 0, 5, 0], [0, 2, 2, 2, 2, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 5, 0], [0, 0, 2, 2, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 0]]",FALSE,FALSE,FALSE,
E,main,122,794b24be.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([], 2)', 'pixel_color([(0, 0)], 2)', 'pixel_color([(0, 1)], 2)', 'pixel_color([(2, 1)], 0)', 'complete(self.temp_state)']",5,TRUE,"[[2, 2, 0], [0, 0, 0], [0, 0, 0]]",TRUE,FALSE,FALSE,
E,main,123,7b6016b9.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'vertical_line']","['horizontal_line(self.temp_state, [(5, 5), (5, 22)], 2)', 'horizontal_line(self.temp_state, [(6, 5), (6, 22)], 2)', 'horizontal_line(self.temp_state, [(7, 5), (7, 22)], 2)', 'horizontal_line(self.temp_state, [(8, 5), (8, 22)], 2)', 'horizontal_line(self.temp_state, [(9, 5), (9, 10)], 2)', 'horizontal_line(self.temp_state, [(10, 5), (10, 16)], 2)', 'horizontal_line(self.temp_state, [(11, 5), (11, 16)], 2)', 'horizontal_line(self.temp_state, [(12, 5), (12, 16)], 2)', 'horizontal_line(self.temp_state, [(13, 5), (13, 16)], 2)', 'vertical_line(self.temp_state, [(4, 11), (12, 11)], 7)']",10,FALSE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0], [0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 7, 0, 0, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 7, 0, 0, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 0, 0, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0], [0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,TRUE,
E,main,124,7ddcd7ec.json,"['diagonal_line', 'diagonal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['diagonal_line(self.temp_state, [(3, 5), (0, 8)], 8)', 'diagonal_line(self.temp_state, [(9, 8), (6, 5)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(9, 8)], 8)', 'pixel_color([(7, 1)], 8)', 'pixel_color([(8, 0)], 8)', 'complete(self.temp_state)']",7,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 0, 0, 8, 0, 0], [0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0], [0, 0, 0, 8, 8, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 0, 0, 0, 0, 0], [0, 0, 8, 0, 0, 8, 0, 0, 0, 0], [0, 8, 0, 0, 0, 0, 8, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 8, 0]]",FALSE,FALSE,FALSE,
